Order_ID,Customer_ID,Order_Date,Revenue,Profit,Product_Category,Product_Name,Region,Customer_Name,Segment,Join_Date
ORD-10773,CUST-5461,2023-07-31,3598.49,757.95,Technology,Router,South,Swati Iyer,Corporate,2022-10-06
ORD-11365,CUST-5830,2023-07-31,14382.15,2676.74,Technology,Phone,West,Sanjay Patil,Corporate,2023-04-29
ORD-11222,CUST-5748,2023-08-02,10261.48,1260.29,Technology,Printer,South,Kavya Sharma,Consumer,2023-06-17
ORD-11368,CUST-5762,2023-08-02,53505.55,6523.3,Technology,Desktop,North,Ajay Anvekar,Consumer,2023-07-05
ORD-10896,CUST-5536,2023-08-03,30673.43,5004.58,Technology,Monitor,South,Varun Shetty,Corporate,2023-04-28
ORD-10943,CUST-5566,2023-08-03,7703.12,1312.5,Accessories,Webcam,North,Ananya Mehta,Corporate,2023-01-10
ORD-11374,CUST-5611,2023-08-03,19201.66,2677.65,Technology,Monitor,South,Ananya More,Consumer,2023-02-14
ORD-11015,CUST-5613,2023-08-04,26939.65,5241.25,Technology,Phone,West,Sonali Das,Corporate,2023-03-07
ORD-11277,CUST-5778,2023-08-04,52693.59,8711.05,Technology,Desktop,North,Manisha Naik,Corporate,2022-07-15
ORD-10077,CUST-5062,2023-08-05,23465.17,3764.49,Technology,Phone,East,Ajay Pillai,Consumer,2022-09-15
ORD-10238,CUST-5004,2023-08-05,499.44,174.79,Accessories,Charger,North,Sanjay More,Consumer,2022-06-24
ORD-10446,CUST-5177,2023-08-05,22029.18,2391.21,Technology,Printer,West,Vishal Kumar,Consumer,2022-08-12
ORD-11054,CUST-5129,2023-08-05,35436.91,5706.11,Technology,Phone,South,Pooja Shetty,Corporate,2022-12-26
ORD-10854,CUST-5324,2023-08-06,1309.43,306.87,Accessories,Headphones,East,Rajesh Mishra,Consumer,2023-03-09
ORD-10921,CUST-5399,2023-08-06,60031.2,10007.65,Technology,Phone,West,Anjali Rao,Consumer,2023-05-17
ORD-11108,CUST-5617,2023-08-06,52949.99,10218.07,Technology,Phone,North,Varun Malhotra,Consumer,2023-07-18
ORD-10028,CUST-5028,2023-08-07,114327.05,16331.83,Technology,Laptop,East,Vikram Sharma,Consumer,2022-06-15
ORD-10880,CUST-5523,2023-08-07,20366.97,3032.22,Technology,Printer,West,Aarav Anvekar,Consumer,2023-06-08
ORD-11107,CUST-5337,2023-08-07,50949.76,8849.89,Technology,Tablet,East,Sanjay Joshi,Consumer,2023-04-09
ORD-10334,CUST-5215,2023-08-08,3934.37,956.07,Accessories,Headphones,South,Shruti Bose,Consumer,2022-12-27
ORD-11259,CUST-5620,2023-08-08,1717.13,571.26,Accessories,Charger,South,Arjun Kumar,Consumer,2022-10-24
ORD-10836,CUST-5498,2023-08-09,14775.87,1586.04,Technology,Printer,East,Meera Hegde,Consumer,2023-06-17
ORD-11062,CUST-5238,2023-08-09,675.53,225.03,Accessories,Charger,East,Varun Shah,Corporate,2023-06-01
ORD-11232,CUST-5424,2023-08-09,662.34,146.51,Accessories,Keyboard,South,Neha More,Consumer,2023-03-20
ORD-10916,CUST-5546,2023-08-10,73064.58,14517.25,Technology,Phone,East,Kavya Sawant,Consumer,2022-12-09
ORD-10220,CUST-5149,2023-08-12,1583.06,542.02,Accessories,Charger,South,Arun Desai,Consumer,2023-07-30
ORD-11434,CUST-5872,2023-08-12,5745.37,1578.58,Accessories,Keyboard,South,Pooja Joshi,Corporate,2022-10-05
ORD-10046,CUST-5046,2023-08-13,19725.88,2032.02,Technology,Printer,East,Nisha Gupta,Corporate,2022-09-15
ORD-10219,CUST-5057,2023-08-13,2812.54,604.31,Accessories,Webcam,West,Ananya Reddy,Corporate,2022-09-08
ORD-10467,CUST-5292,2023-08-13,5287.2,1142.3,Technology,Router,South,Nikhil Patel,Consumer,2023-04-29
ORD-10515,CUST-5194,2023-08-14,65646.0,9255.86,Technology,Desktop,South,Ajay Anvekar,Consumer,2022-10-07
ORD-11135,CUST-5685,2023-08-14,65361.52,6003.74,Technology,Laptop,East,Rakesh Bose,Consumer,2022-11-03
ORD-10139,CUST-5044,2023-08-15,41492.25,5310.74,Technology,Laptop,North,Amit Kulkarni,Consumer,2022-12-07
ORD-10232,CUST-5157,2023-08-15,52640.42,9764.8,Technology,Phone,West,Deepak Nair,Consumer,2023-05-01
ORD-10860,CUST-5509,2023-08-15,1866.38,581.32,Accessories,Charger,West,Aarav Mehta,Consumer,2023-08-09
ORD-10384,CUST-5244,2023-08-16,4440.93,964.95,Technology,Router,North,Manisha Shetty,Corporate,2023-05-17
ORD-10543,CUST-5331,2023-08-16,19161.02,3627.5,Technology,Tablet,North,Tanvi Gupta,Corporate,2022-08-07
ORD-11390,CUST-5846,2023-08-16,2280.21,618.48,Accessories,Mouse,West,Varun Singh,Consumer,2022-06-12
ORD-10227,CUST-5154,2023-08-17,7738.38,1804.17,Accessories,Headphones,South,Divya Singh,Corporate,2023-08-16
ORD-10057,CUST-5023,2023-08-18,7722.36,1331.45,Technology,Router,South,Sneha Singh,Consumer,2023-02-09
ORD-10395,CUST-5248,2023-08-18,1107.61,278.36,Accessories,Mouse,South,Amit Sawant,Corporate,2022-09-26
ORD-10814,CUST-5288,2023-08-18,46395.43,8637.09,Technology,Tablet,North,Arjun Das,Consumer,2023-04-15
ORD-11086,CUST-5655,2023-08-18,65058.98,10140.74,Technology,Tablet,South,Simran Chopra,Corporate,2022-07-01
ORD-11416,CUST-5864,2023-08-18,962.45,253.65,Accessories,Mouse,North,Nisha Mishra,Consumer,2022-05-19
ORD-10017,CUST-5017,2023-08-19,70936.47,11619.88,Technology,Phone,South,Preeti Malhotra,Corporate,2022-12-29
ORD-11307,CUST-5795,2023-08-19,23842.31,4212.54,Technology,Tablet,North,Karan Reddy,Consumer,2022-12-18
ORD-10209,CUST-5136,2023-08-20,19314.45,3279.93,Technology,Phone,West,Tanvi Malhotra,Consumer,2023-01-23
ORD-10483,CUST-5303,2023-08-20,93842.53,10720.33,Technology,Laptop,North,Manisha Iyer,Corporate,2023-08-03
ORD-10693,CUST-5414,2023-08-21,45789.99,6540.6,Technology,Tablet,North,Anjali Trivedi,Consumer,2023-02-12
ORD-10369,CUST-5223,2023-08-22,13862.21,2073.09,Technology,Printer,East,Rajesh Joshi,Consumer,2023-04-20
ORD-11338,CUST-5814,2023-08-22,6798.93,1345.21,Technology,Router,North,Vikram Patil,Corporate,2022-11-18
ORD-11447,CUST-5880,2023-08-22,5256.85,942.85,Technology,Router,North,Nikhil Sharma,Corporate,2022-12-14
ORD-10496,CUST-5310,2023-08-23,2344.96,553.25,Accessories,Earbuds,West,Swati Malhotra,Consumer,2023-07-28
ORD-10242,CUST-5163,2023-08-24,3097.25,628.86,Technology,Router,West,Sonali Jain,Consumer,2023-02-02
ORD-10782,CUST-5028,2023-08-24,41914.56,6386.01,Technology,Desktop,East,Vikram Sharma,Consumer,2022-06-15
ORD-11366,CUST-5831,2023-08-24,60749.01,7013.9,Technology,Laptop,East,Karan Mishra,Consumer,2023-06-24
ORD-11182,CUST-5721,2023-08-25,13690.78,2085.7,Technology,Monitor,West,Komal Bose,Consumer,2022-08-28
ORD-10691,CUST-5012,2023-08-26,2265.74,667.72,Accessories,USB Hub,North,Aarav Kulkarni,Corporate,2023-02-08
ORD-10920,CUST-5550,2023-08-26,27288.75,4478.86,Technology,Tablet,South,Komal Joshi,Corporate,2023-07-02
ORD-11029,CUST-5620,2023-08-26,3706.75,830.79,Accessories,Webcam,South,Arjun Kumar,Consumer,2022-10-24
ORD-11177,CUST-5717,2023-08-26,28580.19,5568.81,Technology,Phone,South,Preeti Rao,Consumer,2022-10-31
ORD-10903,CUST-5540,2023-08-27,9889.44,1319.72,Technology,Monitor,South,Pooja Joshi,Consumer,2023-07-05
ORD-11242,CUST-5758,2023-08-27,5412.82,1268.93,Accessories,Headphones,South,Ananya Gupta,Consumer,2023-08-11
ORD-10109,CUST-5082,2023-08-28,41344.03,6767.37,Technology,Monitor,North,Sonali Shah,Corporate,2022-05-11
ORD-10892,CUST-5533,2023-08-28,38213.78,5921.04,Technology,Phone,East,Pallavi Kumar,Consumer,2022-11-19
ORD-10140,CUST-5101,2023-08-30,61778.89,6126.75,Technology,Laptop,North,Suresh Patil,Corporate,2023-08-03
ORD-10758,CUST-5384,2023-08-30,24786.26,5160.39,Technology,Phone,South,Rajesh Anvekar,Consumer,2023-05-13
ORD-11244,CUST-5668,2023-08-30,74755.51,12074.45,Technology,Desktop,South,Vikram Trivedi,Corporate,2023-06-08
ORD-11285,CUST-5783,2023-08-30,1813.13,334.86,Accessories,Webcam,North,Suresh Patil,Consumer,2022-12-20
ORD-11485,CUST-5586,2023-08-31,1158.05,293.43,Accessories,Earbuds,South,Varun Nair,Consumer,2022-10-18
ORD-11127,CUST-5680,2023-09-02,24058.6,4263.5,Technology,Tablet,East,Divya Nair,Consumer,2023-08-16
ORD-11405,CUST-5783,2023-09-02,19186.11,2613.69,Technology,Printer,North,Suresh Patil,Consumer,2022-12-20
ORD-10761,CUST-5453,2023-09-03,52183.77,9499.38,Technology,Tablet,East,Rakesh Verma,Corporate,2023-06-30
ORD-10099,CUST-5076,2023-09-04,926.91,267.2,Accessories,Mouse,South,Pooja Singh,Consumer,2023-04-29
ORD-10373,CUST-5238,2023-09-05,45449.78,7373.27,Technology,Desktop,East,Varun Shah,Corporate,2023-06-01
ORD-11170,CUST-5590,2023-09-05,1450.1,426.26,Accessories,USB Hub,East,Preeti Mishra,Consumer,2022-10-07
ORD-10556,CUST-5028,2023-09-06,2645.63,791.59,Accessories,Mouse,East,Vikram Sharma,Consumer,2022-06-15
ORD-10939,CUST-5563,2023-09-06,3849.19,817.54,Technology,Router,South,Preeti Desai,Consumer,2023-05-06
ORD-10114,CUST-5087,2023-09-07,6185.11,1324.33,Accessories,Earbuds,East,Simran Patel,Corporate,2022-09-04
ORD-11281,CUST-5780,2023-09-07,39037.68,6595.55,Technology,Tablet,South,Simran Trivedi,Consumer,2023-06-16
ORD-10819,CUST-5341,2023-09-09,4942.73,1073.72,Technology,Router,West,Kavya Anvekar,Consumer,2022-12-15
ORD-11045,CUST-5626,2023-09-09,27445.97,4446.97,Technology,Monitor,North,Harish Desai,Corporate,2022-06-22
ORD-10576,CUST-5235,2023-09-10,72822.07,14525.07,Technology,Phone,North,Nisha Verma,Corporate,2023-05-23
ORD-11012,CUST-5429,2023-09-10,25267.87,3790.99,Technology,Phone,East,Komal Nair,Consumer,2022-06-20
ORD-10529,CUST-5322,2023-09-14,61336.61,8744.4,Technology,Desktop,South,Vishal Jain,Consumer,2023-09-03
ORD-11493,CUST-5910,2023-09-15,777.29,194.04,Accessories,Keyboard,East,Sanjay Jain,Consumer,2023-07-04
ORD-11018,CUST-5614,2023-09-16,6915.44,1828.5,Accessories,Earbuds,South,Meera Verma,Consumer,2023-07-19
ORD-11134,CUST-5684,2023-09-17,4832.59,1027.45,Technology,Router,North,Vishal Bose,Corporate,2023-06-15
ORD-10224,CUST-5151,2023-09-18,848.1,249.67,Accessories,Charger,North,Manisha Malhotra,Corporate,2022-07-05
ORD-10396,CUST-5249,2023-09-19,614.59,202.62,Accessories,USB Hub,East,Divya Rao,Corporate,2023-02-27
ORD-10788,CUST-5471,2023-09-19,9243.43,1620.85,Technology,Router,South,Vikram Mishra,Corporate,2022-09-13
ORD-10938,CUST-5562,2023-09-19,7711.33,1855.16,Accessories,Earbuds,West,Divya Shah,Corporate,2022-12-07
ORD-11350,CUST-5821,2023-09-20,19266.83,3191.55,Technology,Tablet,West,Swati Sharma,Corporate,2022-08-29
ORD-10565,CUST-5339,2023-09-21,7928.68,2114.17,Accessories,Earbuds,North,Sanjay Anvekar,Consumer,2022-04-19
ORD-10486,CUST-5305,2023-09-22,7962.29,1676.98,Technology,Router,East,Simran Patil,Consumer,2023-09-04
ORD-11194,CUST-5729,2023-09-23,3552.75,964.39,Accessories,Keyboard,West,Vishal Trivedi,Consumer,2022-03-04
ORD-10176,CUST-5100,2023-09-24,15710.58,2906.28,Technology,Monitor,North,Simran Sawant,Consumer,2023-06-01
ORD-10768,CUST-5458,2023-09-24,4617.19,862.99,Technology,Router,South,Arun Hegde,Corporate,2023-08-10
ORD-10038,CUST-5038,2023-09-25,20046.76,3524.11,Technology,Tablet,North,Shruti Kulkarni,Corporate,2022-12-01
ORD-10637,CUST-5090,2023-09-25,1609.28,479.5,Accessories,Mouse,East,Tanvi Iyer,Consumer,2022-07-02
ORD-10735,CUST-5437,2023-09-25,7087.87,1437.4,Technology,Router,South,Simran Joshi,Consumer,2023-09-02
ORD-10940,CUST-5152,2023-09-25,9905.24,1137.57,Technology,Printer,East,Vikram Mishra,Corporate,2022-08-02
ORD-11304,CUST-5793,2023-09-25,1903.89,611.63,Accessories,USB Hub,East,Ananya Naik,Corporate,2022-09-27
ORD-10551,CUST-5205,2023-09-26,25198.23,4330.88,Technology,Monitor,West,Rahul More,Corporate,2022-06-21
ORD-11186,CUST-5723,2023-09-26,47164.76,9421.37,Technology,Phone,East,Rahul Mishra,Corporate,2023-04-27
ORD-11078,CUST-5417,2023-09-27,84141.42,17383.57,Technology,Phone,North,Suresh Trivedi,Consumer,2022-11-09
ORD-11205,CUST-5738,2023-09-27,1881.21,629.4,Accessories,Charger,West,Pooja Patil,Consumer,2022-10-02
ORD-11254,CUST-5183,2023-09-27,102735.18,12866.45,Technology,Laptop,South,Meera Rao,Consumer,2022-11-07
ORD-11490,CUST-5203,2023-09-27,30258.08,4277.3,Technology,Monitor,West,Vikram Iyer,Corporate,2022-10-27
ORD-10031,CUST-5031,2023-09-28,2236.87,465.4,Technology,Router,West,Rakesh Joshi,Corporate,2023-05-21
ORD-10366,CUST-5106,2023-09-28,62181.51,8604.85,Technology,Desktop,South,Pooja Verma,Consumer,2023-07-01
ORD-10460,CUST-5285,2023-09-28,60806.75,11010.47,Technology,Phone,South,Sanjay Verma,Consumer,2023-07-25
ORD-10091,CUST-5070,2023-10-01,10270.54,2467.48,Accessories,Headphones,South,Karan More,Consumer,2023-03-31
ORD-10991,CUST-5582,2023-10-01,20450.81,2499.27,Technology,Printer,West,Sneha Hegde,Consumer,2022-08-26
ORD-10261,CUST-5175,2023-10-03,39657.63,4760.2,Technology,Desktop,South,Ajay Das,Consumer,2023-04-13
ORD-10314,CUST-5192,2023-10-03,4567.15,1012.82,Accessories,Keyboard,South,Sonali Desai,Consumer,2022-08-08
ORD-11282,CUST-5781,2023-10-03,7766.06,1396.66,Accessories,Webcam,East,Rahul Sawant,Corporate,2023-08-02
ORD-10504,CUST-5203,2023-10-05,10431.76,2417.98,Accessories,Earbuds,West,Vikram Iyer,Corporate,2022-10-27
ORD-11042,CUST-5107,2023-10-05,1066.61,326.3,Accessories,Charger,North,Ritu Kulkarni,Consumer,2022-09-22
ORD-10131,CUST-5098,2023-10-06,95237.95,12842.94,Technology,Desktop,East,Meera Singh,Corporate,2023-06-14
ORD-10208,CUST-5142,2023-10-06,32204.66,4648.97,Technology,Monitor,North,Harish Joshi,Consumer,2023-08-08
ORD-11022,CUST-5616,2023-10-06,27231.26,4440.56,Technology,Phone,South,Varun Shah,Consumer,2023-04-11
ORD-10106,CUST-5080,2023-10-07,8782.75,2002.85,Technology,Router,North,Pooja Joshi,Consumer,2023-08-25
ORD-10168,CUST-5121,2023-10-07,8335.78,1788.85,Accessories,Webcam,East,Suresh Iyer,Consumer,2023-09-05
ORD-10255,CUST-5172,2023-10-07,6710.18,1283.98,Accessories,Webcam,North,Rakesh Shah,Corporate,2022-03-13
ORD-10754,CUST-5448,2023-10-07,69284.44,10854.54,Technology,Tablet,East,Neha Chopra,Corporate,2023-05-06
ORD-10987,CUST-5342,2023-10-07,1527.29,390.8,Accessories,Mouse,West,Meera Anvekar,Corporate,2023-08-30
ORD-10909,CUST-5545,2023-10-08,1481.67,481.51,Accessories,USB Hub,East,Rohit Shah,Corporate,2023-06-15
ORD-10102,CUST-5051,2023-10-09,6851.04,1470.78,Technology,Router,South,Arun Verma,Consumer,2023-04-10
ORD-10171,CUST-5124,2023-10-09,963.34,248.78,Accessories,Keyboard,North,Sanjay Malhotra,Consumer,2023-04-28
ORD-10228,CUST-5155,2023-10-10,23355.5,2380.7,Technology,Printer,South,Manoj Naik,Consumer,2023-10-03
ORD-10906,CUST-5470,2023-10-10,106734.86,14886.84,Technology,Laptop,South,Ritu Verma,Corporate,2023-02-11
ORD-11192,CUST-5728,2023-10-10,47228.61,6981.35,Technology,Desktop,South,Manisha Kumar,Corporate,2023-02-22
ORD-10708,CUST-5423,2023-10-11,64075.93,11002.19,Technology,Phone,West,Nikhil Chopra,Consumer,2022-11-30
ORD-10587,CUST-5281,2023-10-12,34664.77,4938.28,Technology,Monitor,West,Preeti Sharma,Consumer,2022-08-12
ORD-10722,CUST-5383,2023-10-12,7033.69,1697.29,Accessories,Headphones,South,Arjun Shah,Corporate,2023-01-13
ORD-10982,CUST-5368,2023-10-12,2421.2,448.64,Accessories,Webcam,North,Deepak Mishra,Corporate,2023-09-09
ORD-11122,CUST-5677,2023-10-12,12814.07,1950.17,Technology,Printer,South,Komal Das,Consumer,2023-06-07
ORD-11449,CUST-5882,2023-10-12,3738.7,1044.19,Accessories,Mouse,South,Swati Chopra,Corporate,2023-08-19
ORD-10037,CUST-5037,2023-10-13,3065.35,761.71,Accessories,Earbuds,West,Arjun Nair,Consumer,2023-08-29
ORD-10732,CUST-5435,2023-10-13,36824.74,4604.62,Technology,Desktop,South,Shruti Rao,Consumer,2023-08-24
ORD-10855,CUST-5506,2023-10-14,2239.82,688.62,Accessories,Mouse,East,Anjali Patel,Consumer,2022-08-13
ORD-10266,CUST-5097,2023-10-15,4234.42,956.66,Accessories,Webcam,North,Kavya Shah,Consumer,2022-12-04
ORD-10600,CUST-5077,2023-10-15,17664.21,4020.21,Accessories,Headphones,North,Aarav Patil,Corporate,2023-01-16
ORD-11057,CUST-5246,2023-10-16,23778.68,4418.71,Technology,Phone,East,Pallavi Hegde,Corporate,2022-07-03
ORD-11216,CUST-5744,2023-10-16,1910.41,566.8,Accessories,USB Hub,East,Aarav Bose,Corporate,2023-10-02
ORD-10810,CUST-5107,2023-10-17,69798.39,11010.4,Technology,Phone,North,Ritu Kulkarni,Consumer,2022-09-22
ORD-11095,CUST-5661,2023-10-17,49318.97,5901.25,Technology,Laptop,East,Rohit Mehta,Consumer,2023-02-07
ORD-11233,CUST-5755,2023-10-17,101984.55,13388.96,Technology,Laptop,South,Rohit Das,Consumer,2022-11-25
ORD-10508,CUST-5127,2023-10-18,65509.56,9191.72,Technology,Laptop,East,Karan Nair,Corporate,2023-03-28
ORD-10374,CUST-5239,2023-10-19,123711.03,16922.41,Technology,Laptop,North,Sanjay Rao,Consumer,2023-10-11
ORD-10670,CUST-5401,2023-10-19,58649.81,11343.15,Technology,Tablet,East,Amit Kulkarni,Corporate,2023-08-26
ORD-10829,CUST-5154,2023-10-19,9139.2,1922.39,Technology,Router,South,Divya Singh,Corporate,2023-08-16
ORD-10023,CUST-5023,2023-10-20,28643.73,3819.53,Technology,Printer,South,Sneha Singh,Consumer,2023-02-09
ORD-10225,CUST-5152,2023-10-21,148699.78,22111.66,Technology,Laptop,East,Vikram Mishra,Corporate,2023-07-08
ORD-10426,CUST-5083,2023-10-21,2187.76,474.88,Technology,Router,South,Arjun Anvekar,Consumer,2023-04-29
ORD-11462,CUST-5891,2023-10-21,134387.13,15227.02,Technology,Laptop,North,Meera Malhotra,Consumer,2023-06-06
ORD-10088,CUST-5067,2023-10-22,2329.55,532.04,Accessories,Webcam,North,Vishal Shetty,Consumer,2023-07-01
ORD-11139,CUST-5689,2023-10-23,21659.32,3085.53,Technology,Tablet,West,Meera Das,Corporate,2023-03-03
ORD-10187,CUST-5131,2023-10-24,4178.22,912.69,Accessories,Webcam,South,Arun Pillai,Corporate,2023-05-12
ORD-10231,CUST-5129,2023-10-24,24456.54,3293.04,Technology,Printer,South,Pooja Shetty,Corporate,2022-12-26
ORD-11006,CUST-5609,2023-10-24,100650.09,16593.66,Technology,Phone,East,Ritu Chopra,Corporate,2023-07-19
ORD-11020,CUST-5133,2023-10-24,11087.63,2088.34,Technology,Monitor,North,Sanjay Shah,Consumer,2023-01-27
ORD-10265,CUST-5082,2023-10-26,1677.83,544.54,Accessories,Charger,North,Sonali Shah,Corporate,2022-05-11
ORD-10621,CUST-5372,2023-10-26,23084.31,3285.81,Technology,Monitor,West,Aarav Shetty,Consumer,2023-07-11
ORD-11223,CUST-5749,2023-10-27,88305.78,11791.7,Technology,Desktop,West,Sanjay Bose,Consumer,2023-07-09
ORD-10434,CUST-5275,2023-10-28,8184.18,1624.49,Technology,Router,North,Sanjay Nair,Corporate,2023-06-05
ORD-11048,CUST-5143,2023-10-29,10508.4,2399.16,Technology,Router,West,Karan Sharma,Corporate,2023-03-24
ORD-11247,CUST-5446,2023-10-29,875.02,270.68,Accessories,Charger,South,Sneha Das,Consumer,2023-01-29
ORD-10256,CUST-5173,2023-10-30,602.35,184.37,Accessories,Charger,South,Neha Singh,Corporate,2022-05-17
ORD-11217,CUST-5465,2023-10-30,1710.69,450.48,Accessories,Earbuds,West,Rajesh Mehta,Consumer,2023-10-01
ORD-11224,CUST-5493,2023-10-30,94636.05,19287.69,Technology,Phone,North,Girish Trivedi,Consumer,2023-04-08
ORD-10071,CUST-5060,2023-10-31,69796.66,9246.74,Technology,Laptop,North,Sonali Shetty,Consumer,2023-01-04
ORD-10437,CUST-5277,2023-10-31,14439.55,1960.28,Technology,Monitor,South,Preeti Das,Corporate,2023-05-17
ORD-10927,CUST-5511,2023-10-31,132470.94,13814.58,Technology,Laptop,East,Swati Joshi,Corporate,2023-09-09
ORD-11023,CUST-5617,2023-10-31,746.75,211.66,Accessories,USB Hub,North,Varun Malhotra,Consumer,2023-07-18
ORD-11037,CUST-5558,2023-10-31,6176.75,1050.5,Technology,Router,South,Suresh Reddy,Corporate,2022-09-20
ORD-10847,CUST-5030,2023-11-02,29464.89,5703.83,Technology,Tablet,East,Manisha Iyer,Corporate,2023-01-03
ORD-10590,CUST-5353,2023-11-03,116567.49,18127.0,Technology,Desktop,North,Manisha Singh,Corporate,2022-12-21
ORD-10981,CUST-5146,2023-11-03,3316.84,949.04,Accessories,Mouse,North,Rajesh Desai,Consumer,2023-01-13
ORD-10234,CUST-5159,2023-11-04,2846.13,867.74,Accessories,Mouse,South,Anjali Shah,Consumer,2023-05-12
ORD-10545,CUST-5132,2023-11-04,91434.95,11250.73,Technology,Desktop,West,Simran Patel,Corporate,2023-08-27
ORD-10707,CUST-5422,2023-11-04,6107.13,1328.0,Accessories,Earbuds,East,Simran Nair,Consumer,2023-01-24
ORD-10748,CUST-5412,2023-11-04,18929.61,2931.42,Technology,Monitor,North,Girish Patil,Consumer,2023-01-19
ORD-10794,CUST-5463,2023-11-04,43402.07,7511.15,Technology,Tablet,North,Aarav Bose,Consumer,2023-09-01
ORD-11340,CUST-5499,2023-11-04,22543.91,4154.83,Technology,Monitor,South,Simran Shetty,Consumer,2022-12-18
ORD-10042,CUST-5042,2023-11-05,50142.44,8153.71,Technology,Phone,West,Manoj Kulkarni,Corporate,2023-07-24
ORD-10133,CUST-5099,2023-11-05,1857.87,418.64,Accessories,Earbuds,East,Anjali Verma,Consumer,2022-09-26
ORD-10029,CUST-5029,2023-11-06,6613.13,1127.34,Technology,Router,South,Nisha Rao,Consumer,2023-07-16
ORD-10602,CUST-5232,2023-11-06,31467.66,5112.01,Technology,Tablet,West,Vishal Singh,Corporate,2023-04-02
ORD-11180,CUST-5720,2023-11-06,6965.25,1825.86,Accessories,Earbuds,West,Sanjay Patil,Corporate,2023-03-31
ORD-11303,CUST-5792,2023-11-06,29239.95,5696.12,Technology,Phone,East,Rohit Shah,Consumer,2023-01-20
ORD-10082,CUST-5045,2023-11-08,51491.55,8734.39,Technology,Tablet,East,Nisha Bose,Corporate,2023-09-12
ORD-10298,CUST-5161,2023-11-09,3433.49,856.07,Accessories,Earbuds,West,Nisha Desai,Corporate,2023-10-12
ORD-10557,CUST-5057,2023-11-09,53237.02,10349.32,Technology,Phone,West,Ananya Reddy,Corporate,2022-09-08
ORD-10564,CUST-5272,2023-11-09,108976.29,12107.52,Technology,Desktop,West,Girish Jain,Corporate,2023-03-14
ORD-10898,CUST-5132,2023-11-09,4080.64,1059.05,Accessories,Keyboard,West,Simran Patel,Corporate,2022-12-17
ORD-10988,CUST-5593,2023-11-10,6911.84,1394.38,Technology,Router,East,Arjun Shah,Corporate,2022-10-03
ORD-11053,CUST-5632,2023-11-10,83935.87,8017.23,Technology,Laptop,North,Simran Mishra,Corporate,2023-09-12
ORD-11280,CUST-5367,2023-11-10,18725.46,2458.75,Technology,Monitor,North,Meera More,Corporate,2023-06-22
ORD-10081,CUST-5011,2023-11-11,7698.89,1442.13,Technology,Router,East,Amit Hegde,Corporate,2023-07-19
ORD-10718,CUST-5117,2023-11-11,136153.46,15724.13,Technology,Laptop,West,Pallavi Pillai,Consumer,2022-12-30
ORD-11081,CUST-5310,2023-11-11,2656.6,531.18,Technology,Router,West,Swati Malhotra,Consumer,2023-07-28
ORD-11344,CUST-5819,2023-11-11,52504.58,8837.18,Technology,Tablet,East,Girish Naik,Consumer,2023-05-09
ORD-11389,CUST-5845,2023-11-11,39762.88,5367.12,Technology,Monitor,North,Divya Mehta,Consumer,2022-11-14
ORD-10657,CUST-5393,2023-11-12,7792.85,1776.73,Technology,Router,East,Sonali Nair,Consumer,2023-08-13
ORD-10703,CUST-5180,2023-11-12,7072.42,1576.74,Accessories,Earbuds,East,Preeti Desai,Corporate,2022-12-16
ORD-11228,CUST-5753,2023-11-12,47189.18,7652.23,Technology,Monitor,North,Swati Bose,Corporate,2023-07-20
ORD-10877,CUST-5520,2023-11-13,43392.27,6095.96,Technology,Tablet,West,Anjali Trivedi,Corporate,2022-10-03
ORD-10926,CUST-5128,2023-11-13,2762.57,593.3,Accessories,Earbuds,South,Vikram Iyer,Consumer,2023-09-13
ORD-11059,CUST-5096,2023-11-13,51826.5,10237.0,Technology,Tablet,West,Sanjay Sharma,Consumer,2023-09-01
ORD-10167,CUST-5120,2023-11-14,5783.7,1071.13,Technology,Router,North,Ritu Gupta,Consumer,2023-07-05
ORD-10613,CUST-5366,2023-11-14,23378.58,2997.9,Technology,Printer,South,Simran Trivedi,Consumer,2022-08-20
ORD-11291,CUST-5787,2023-11-15,6823.17,1266.8,Technology,Router,South,Ritu Shah,Corporate,2023-01-10
ORD-10126,CUST-5093,2023-11-16,31988.02,4455.41,Technology,Monitor,East,Neha More,Corporate,2022-12-19
ORD-10130,CUST-5097,2023-11-16,8701.38,2138.57,Accessories,Earbuds,North,Kavya Shah,Consumer,2022-12-04
ORD-10520,CUST-5216,2023-11-16,9184.07,1816.8,Accessories,Webcam,South,Ananya Reddy,Consumer,2022-08-29
ORD-10737,CUST-5439,2023-11-16,79426.47,14251.75,Technology,Phone,South,Anjali Patil,Corporate,2023-08-08
ORD-10741,CUST-5332,2023-11-16,7256.44,858.4,Technology,Printer,West,Swati Sawant,Consumer,2023-03-19
ORD-10825,CUST-5492,2023-11-16,6476.38,1110.09,Technology,Router,East,Tanvi Mishra,Consumer,2023-08-30
ORD-11236,CUST-5621,2023-11-16,5386.62,923.3,Accessories,Webcam,North,Pooja Anvekar,Consumer,2023-03-18
ORD-10279,CUST-5187,2023-11-17,36788.98,7049.0,Technology,Phone,East,Anjali Sawant,Corporate,2023-10-17
ORD-10403,CUST-5174,2023-11-17,27058.66,5289.76,Technology,Phone,East,Vishal Rao,Corporate,2023-04-02
ORD-10451,CUST-5283,2023-11-17,109867.46,14112.51,Technology,Laptop,South,Preeti Hegde,Consumer,2023-06-20
